date,state,district,new_enrolments,update_requests,address_updates,mobile_updates,biometric_updates,active_centres,operators,service_hours,failures
2025-02-16,West Bengal,Kolkata,217,200,78,67,55,11,22,6,2
2025-02-17,West Bengal,Kolkata,235,172,65,81,26,13,26,9,0
2025-02-18,West Bengal,Kolkata,227,178,51,69,58,15,30,7,0
2025-02-19,West Bengal,Kolkata,219,173,66,69,38,9,36,8,0
2025-02-20,West Bengal,Kolkata,226,191,61,90,40,5,15,8,5
2025-02-21,West Bengal,Kolkata,232,203,69,67,67,9,18,6,4
2025-02-22,West Bengal,Kolkata,229,169,62,76,31,9,36,9,0
2025-02-23,West Bengal,Kolkata,220,184,46,83,55,15,60,6,0
2025-02-24,West Bengal,Kolkata,219,212,71,70,71,11,44,7,0
2025-02-25,West Bengal,Kolkata,215,199,61,60,78,11,33,7,0
2025-02-26,West Bengal,Kolkata,222,185,68,56,61,11,22,9,0
2025-02-27,West Bengal,Kolkata,238,184,63,86,35,10,40,8,0
2025-02-28,West Bengal,Kolkata,231,207,65,89,53,12,24,8,1
2025-03-01,West Bengal,Kolkata,217,196,67,74,55,15,45,6,0
2025-03-02,West Bengal,Kolkata,239,184,47,91,46,11,44,9,0
2025-03-03,West Bengal,Kolkata,227,211,80,101,30,11,44,6,0
2025-03-04,West Bengal,Kolkata,242,194,62,78,54,11,22,7,1
2025-03-05,West Bengal,Kolkata,220,175,52,83,40,15,60,7,0
2025-03-06,West Bengal,Kolkata,236,187,71,84,32,15,60,7,0
2025-03-07,West Bengal,Kolkata,220,214,69,81,64,12,36,6,0
2025-03-08,West Bengal,Kolkata,242,194,54,89,51,11,33,9,0
2025-03-09,West Bengal,Kolkata,240,186,58,57,71,11,22,8,0
2025-03-10,West Bengal,Kolkata,219,173,55,65,53,12,48,9,0
2025-03-11,West Bengal,Kolkata,245,211,83,79,49,12,24,9,1
2025-03-12,West Bengal,Kolkata,242,175,57,84,34,9,36,7,0
2025-03-13,West Bengal,Kolkata,235,199,50,73,76,15,60,6,0
2025-03-14,West Bengal,Kolkata,233,172,68,57,47,7,28,8,0
2025-03-15,West Bengal,Kolkata,239,201,76,96,29,13,52,7,0
2025-03-16,West Bengal,Kolkata,226,198,69,66,63,14,42,6,0
2025-03-17,West Bengal,Kolkata,239,218,67,69,82,5,15,6,5
2025-03-18,West Bengal,Kolkata,237,217,55,90,72,13,52,6,0
2025-03-19,West Bengal,Kolkata,230,213,65,99,49,7,14,9,9
2025-03-20,West Bengal,Kolkata,245,208,75,71,62,7,14,8,13
2025-03-21,West Bengal,Kolkata,244,192,69,77,46,5,10,6,11
2025-03-22,West Bengal,Kolkata,232,203,70,96,37,12,48,6,0
2025-03-23,West Bengal,Kolkata,228,208,71,79,58,13,52,6,0
2025-03-24,West Bengal,Kolkata,240,192,58,93,41,7,28,8,0
2025-03-25,West Bengal,Kolkata,242,224,56,85,83,5,20,6,6
2025-03-26,West Bengal,Kolkata,231,193,57,90,46,12,36,6,0
2025-03-27,West Bengal,Kolkata,242,174,54,63,57,7,21,6,0
2025-03-28,West Bengal,Kolkata,223,184,58,56,70,9,27,9,0
2025-03-29,West Bengal,Kolkata,228,189,58,78,53,11,22,7,1
2025-03-30,West Bengal,Kolkata,224,216,65,101,50,13,26,6,0
2025-03-31,West Bengal,Kolkata,230,176,62,68,46,9,18,6,2
2025-04-01,West Bengal,Kolkata,247,218,69,92,57,5,15,7,6
2025-04-02,West Bengal,Kolkata,225,221,81,110,30,7,21,9,6
2025-04-03,West Bengal,Kolkata,223,200,53,77,70,11,33,9,0
2025-04-04,West Bengal,Kolkata,230,198,65,73,60,5,15,9,10
2025-04-05,West Bengal,Kolkata,247,193,61,83,49,5,10,7,13
2025-04-06,West Bengal,Kolkata,247,191,73,75,43,11,22,8,1
2025-04-07,West Bengal,Kolkata,240,175,59,86,30,12,36,7,0
2025-04-08,West Bengal,Kolkata,240,205,51,91,63,15,60,6,0
2025-04-09,West Bengal,Kolkata,244,211,68,90,53,11,22,6,3
2025-04-10,West Bengal,Kolkata,225,179,70,84,25,10,20,8,2
2025-04-11,West Bengal,Kolkata,228,188,54,73,61,10,30,9,0
2025-04-12,West Bengal,Kolkata,232,174,50,80,44,9,27,9,0
2025-04-13,West Bengal,Kolkata,235,183,62,64,57,11,33,8,0
2025-04-14,West Bengal,Kolkata,240,218,78,65,75,6,24,6,2
2025-04-15,West Bengal,Kolkata,235,188,47,65,76,11,33,7,0
2025-04-16,West Bengal,Kolkata,232,208,60,90,58,14,56,6,0
2025-04-17,West Bengal,Kolkata,228,196,49,96,51,9,27,7,0
2025-04-18,West Bengal,Kolkata,221,220,83,105,32,7,14,9,10
2025-04-19,West Bengal,Kolkata,235,183,62,71,50,12,36,7,0
2025-04-20,West Bengal,Kolkata,227,175,50,65,60,15,30,6,0
2025-04-21,West Bengal,Kolkata,237,211,55,85,71,9,27,6,0
2025-04-22,West Bengal,Kolkata,231,219,80,72,67,13,52,9,0
2025-04-23,West Bengal,Kolkata,238,185,73,66,46,12,24,7,0
2025-04-24,West Bengal,Kolkata,226,186,67,57,62,8,32,7,0
2025-04-25,West Bengal,Kolkata,226,214,77,91,46,9,36,8,0
2025-04-26,West Bengal,Kolkata,222,212,53,90,69,7,14,6,13
2025-04-27,West Bengal,Kolkata,225,212,83,82,47,12,36,6,0
2025-04-28,West Bengal,Kolkata,223,177,47,59,71,6,24,6,0
2025-04-29,West Bengal,Kolkata,228,201,65,95,41,12,24,7,0
2025-04-30,West Bengal,Kolkata,219,220,84,78,58,11,33,7,0
2025-05-01,West Bengal,Kolkata,217,176,50,82,44,10,30,8,0
2025-05-02,West Bengal,Kolkata,218,179,54,75,50,6,12,7,6
2025-05-03,West Bengal,Kolkata,224,184,53,63,68,11,44,9,0
2025-05-04,West Bengal,Kolkata,224,194,50,85,59,11,33,9,0
2025-05-05,West Bengal,Kolkata,230,184,50,72,62,11,33,9,0
2025-05-06,West Bengal,Kolkata,239,197,66,90,41,7,21,6,2
2025-05-07,West Bengal,Kolkata,234,180,70,69,41,6,18,7,2
2025-05-08,West Bengal,Kolkata,224,188,60,65,63,15,45,6,0
2025-05-09,West Bengal,Kolkata,219,194,75,96,23,14,56,9,0
2025-05-10,West Bengal,Kolkata,236,200,65,89,46,14,42,6,0
2025-05-11,West Bengal,Kolkata,227,205,65,98,42,5,15,7,4
2025-05-12,West Bengal,Kolkata,236,185,48,87,50,15,30,9,0
2025-05-13,West Bengal,Kolkata,216,168,63,80,25,11,33,7,0
2025-05-14,West Bengal,Kolkata,224,213,61,70,82,10,40,7,0
2025-05-15,West Bengal,Kolkata,213,213,63,66,84,15,30,9,0
2025-05-16,West Bengal,Kolkata,228,190,56,58,76,9,18,7,4
2025-05-17,West Bengal,Kolkata,231,193,59,76,58,11,44,7,0
2025-05-18,West Bengal,Kolkata,212,201,73,63,65,9,18,6,6
2025-05-19,West Bengal,Kolkata,212,188,64,76,48,10,20,9,2
2025-05-20,West Bengal,Kolkata,216,181,45,84,52,6,12,6,8
2025-05-21,West Bengal,Kolkata,222,208,81,82,45,12,48,7,0
2025-05-22,West Bengal,Kolkata,225,170,49,76,45,8,24,7,0
2025-05-23,West Bengal,Kolkata,212,176,44,84,48,11,22,8,0
2025-05-24,West Bengal,Kolkata,232,190,50,89,51,14,56,8,0
2025-05-25,West Bengal,Kolkata,212,196,77,95,24,10,30,6,0
2025-05-26,West Bengal,Kolkata,211,190,68,75,47,15,30,7,0
2025-05-27,West Bengal,Kolkata,229,201,56,96,49,14,28,7,0
2025-05-28,West Bengal,Kolkata,230,167,51,61,55,7,14,8,5
2025-05-29,West Bengal,Kolkata,227,197,61,71,65,14,56,8,0
2025-05-30,West Bengal,Kolkata,217,168,57,72,39,5,20,6,0
2025-05-31,West Bengal,Kolkata,219,188,47,88,53,14,56,9,0
2025-06-01,West Bengal,Kolkata,208,189,72,65,52,9,18,8,4
2025-06-02,West Bengal,Kolkata,203,205,58,83,64,14,56,9,0
2025-06-03,West Bengal,Kolkata,224,175,49,62,64,5,10,9,7
2025-06-04,West Bengal,Kolkata,209,165,54,72,39,13,52,7,0
2025-06-05,West Bengal,Kolkata,222,195,59,76,60,11,22,8,1
2025-06-06,West Bengal,Kolkata,218,180,53,71,56,9,36,8,0
2025-06-07,West Bengal,Kolkata,210,164,42,78,44,13,26,6,0
2025-06-08,West Bengal,Kolkata,204,155,41,47,67,14,56,9,0
2025-06-09,West Bengal,Kolkata,202,155,61,60,34,7,28,7,0
2025-06-10,West Bengal,Kolkata,200,185,57,64,64,8,32,7,0
2025-06-11,West Bengal,Kolkata,205,161,54,78,29,12,48,8,0
2025-06-12,West Bengal,Kolkata,205,185,54,68,63,6,12,7,5
2025-06-13,West Bengal,Kolkata,214,154,54,68,32,11,33,6,0
2025-06-14,West Bengal,Kolkata,198,185,65,71,49,14,42,8,0
2025-06-15,West Bengal,Kolkata,199,172,60,74,38,7,21,6,0
2025-06-16,West Bengal,Kolkata,200,200,77,93,30,13,39,6,0
2025-06-17,West Bengal,Kolkata,202,159,63,78,18,15,60,8,0
2025-06-18,West Bengal,Kolkata,200,170,61,82,27,15,45,7,0
2025-06-19,West Bengal,Kolkata,209,177,52,78,47,7,28,9,0
2025-06-20,West Bengal,Kolkata,191,169,42,82,45,9,18,7,2
2025-06-21,West Bengal,Kolkata,192,186,47,89,50,11,22,6,1
2025-06-22,West Bengal,Kolkata,204,162,63,55,44,10,20,9,0
2025-06-23,West Bengal,Kolkata,193,152,47,53,52,12,36,8,0
2025-06-24,West Bengal,Kolkata,205,162,62,73,27,10,20,6,0
2025-06-25,West Bengal,Kolkata,197,169,54,76,39,15,30,7,0
2025-06-26,West Bengal,Kolkata,195,169,54,76,39,10,20,6,0
2025-06-27,West Bengal,Kolkata,207,154,58,54,42,14,28,6,0
2025-06-28,West Bengal,Kolkata,187,155,53,51,51,6,24,7,0
2025-06-29,West Bengal,Kolkata,191,149,42,70,37,11,44,9,0
2025-06-30,West Bengal,Kolkata,203,180,61,62,57,14,28,9,0
2025-07-01,West Bengal,Kolkata,195,192,54,79,59,8,16,9,4
2025-07-02,West Bengal,Kolkata,197,172,55,77,40,6,24,8,0
2025-07-03,West Bengal,Kolkata,193,175,45,53,77,10,40,8,0
2025-07-04,West Bengal,Kolkata,193,176,58,74,44,10,30,9,0
2025-07-05,West Bengal,Kolkata,183,151,38,63,50,8,32,8,0
2025-07-06,West Bengal,Kolkata,185,155,43,53,59,11,22,9,0
2025-07-07,West Bengal,Kolkata,188,150,52,52,46,15,45,8,0
2025-07-08,West Bengal,Kolkata,201,173,46,52,75,7,14,7,6
2025-07-09,West Bengal,Kolkata,191,157,47,70,40,14,56,6,0
2025-07-10,West Bengal,Kolkata,195,164,54,78,32,13,26,6,0
2025-07-11,West Bengal,Kolkata,198,178,53,69,56,7,14,6,7
2025-07-12,West Bengal,Kolkata,199,174,54,81,39,15,30,7,0
2025-07-13,West Bengal,Kolkata,177,182,59,64,59,15,60,9,0
2025-07-14,West Bengal,Kolkata,186,142,45,66,31,13,52,8,0
2025-07-15,West Bengal,Kolkata,175,167,64,57,46,13,39,6,0
2025-07-16,West Bengal,Kolkata,174,164,65,68,31,12,48,6,0
2025-07-17,West Bengal,Kolkata,173,153,52,69,32,7,28,6,0
2025-07-18,West Bengal,Kolkata,197,166,48,67,51,9,27,6,0
2025-07-19,West Bengal,Kolkata,172,141,52,51,38,5,15,6,1
2025-07-20,West Bengal,Kolkata,190,136,45,67,24,5,20,8,0
2025-07-21,West Bengal,Kolkata,196,166,59,81,26,5,15,9,5
2025-07-22,West Bengal,Kolkata,183,175,51,59,65,7,28,6,0
2025-07-23,West Bengal,Kolkata,174,179,59,78,42,5,20,7,1
2025-07-24,West Bengal,Kolkata,171,142,37,70,35,5,15,7,1
2025-07-25,West Bengal,Kolkata,170,164,62,76,26,8,24,7,0
2025-07-26,West Bengal,Kolkata,185,130,37,53,40,14,42,8,0
2025-07-27,West Bengal,Kolkata,182,139,38,53,48,10,20,7,0
2025-07-28,West Bengal,Kolkata,168,172,62,65,45,13,39,9,0
2025-07-29,West Bengal,Kolkata,179,158,42,74,42,14,28,7,0
2025-07-30,West Bengal,Kolkata,181,141,53,55,33,12,36,8,0
2025-07-31,West Bengal,Kolkata,189,133,47,48,38,14,28,8,0
2025-08-01,West Bengal,Kolkata,181,158,41,68,49,15,30,8,0
2025-08-02,West Bengal,Kolkata,167,175,60,56,59,6,24,7,0
2025-08-03,West Bengal,Kolkata,186,153,51,58,44,13,52,6,0
2025-08-04,West Bengal,Kolkata,170,159,51,57,51,11,22,6,0
2025-08-05,West Bengal,Kolkata,170,144,38,56,50,10,20,6,0
2025-08-06,West Bengal,Kolkata,174,132,52,47,33,15,60,8,0
2025-08-07,West Bengal,Kolkata,162,128,47,62,19,7,21,9,0
2025-08-08,West Bengal,Kolkata,172,129,40,50,39,14,28,9,0
2025-08-09,West Bengal,Kolkata,182,155,53,67,35,13,39,6,0
2025-08-10,West Bengal,Kolkata,170,149,54,74,21,11,22,7,0
2025-08-11,West Bengal,Kolkata,160,145,40,56,49,8,16,8,1
2025-08-12,West Bengal,Kolkata,177,145,38,58,49,6,12,8,3
2025-08-13,West Bengal,Kolkata,161,153,56,47,50,14,42,7,0
2025-08-14,West Bengal,Kolkata,165,152,40,53,59,11,33,6,0
2025-08-15,West Bengal,Kolkata,181,163,43,74,46,11,33,9,0
2025-08-16,West Bengal,Kolkata,175,128,34,60,34,5,10,6,4
2025-08-17,West Bengal,Kolkata,163,144,39,47,58,6,24,7,0
2025-08-18,West Bengal,Kolkata,159,141,45,68,28,8,32,7,0
2025-08-19,West Bengal,Kolkata,162,121,43,49,29,12,48,9,0
2025-08-20,West Bengal,Kolkata,154,157,44,74,39,12,48,8,0
2025-08-21,West Bengal,Kolkata,155,153,55,65,33,14,28,6,0
2025-08-22,West Bengal,Kolkata,153,158,54,60,44,14,28,7,0
2025-08-23,West Bengal,Kolkata,168,138,51,41,46,12,24,6,0
2025-08-24,West Bengal,Kolkata,155,145,41,48,56,14,42,9,0
2025-08-25,West Bengal,Kolkata,170,134,42,43,49,15,45,7,0
2025-08-26,West Bengal,Kolkata,158,157,55,77,25,7,21,7,0
2025-08-27,West Bengal,Kolkata,162,147,38,71,38,6,18,7,0
2025-08-28,West Bengal,Kolkata,175,122,39,48,35,9,36,8,0
2025-08-29,West Bengal,Kolkata,163,161,63,55,43,6,18,6,1
2025-08-30,West Bengal,Kolkata,163,129,49,62,18,14,56,8,0
2025-08-31,West Bengal,Kolkata,157,124,46,44,34,13,52,8,0
2025-09-01,West Bengal,Kolkata,162,119,39,58,22,11,33,7,0
2025-09-02,West Bengal,Kolkata,153,156,39,59,58,13,39,8,0
2025-09-03,West Bengal,Kolkata,156,163,49,54,60,9,27,7,0
2025-09-04,West Bengal,Kolkata,158,145,50,70,25,6,12,6,2
2025-09-05,West Bengal,Kolkata,166,138,41,47,50,12,36,8,0
2025-09-06,West Bengal,Kolkata,171,151,43,63,45,7,21,6,0
2025-09-07,West Bengal,Kolkata,153,116,33,49,34,6,12,8,1
2025-09-08,West Bengal,Kolkata,172,117,46,50,21,13,26,7,0
2025-09-09,West Bengal,Kolkata,166,157,41,50,66,7,21,6,0
2025-09-10,West Bengal,Kolkata,154,140,38,53,49,15,30,9,0
2025-09-11,West Bengal,Kolkata,172,115,40,46,29,13,52,7,0
2025-09-12,West Bengal,Kolkata,170,130,38,56,36,9,27,7,0
2025-09-13,West Bengal,Kolkata,167,155,40,48,67,12,36,7,0
2025-09-14,West Bengal,Kolkata,148,124,46,54,24,8,32,7,0
2025-09-15,West Bengal,Kolkata,168,128,38,53,37,8,24,6,0
2025-09-16,West Bengal,Kolkata,154,110,28,49,33,9,18,8,0
2025-09-17,West Bengal,Kolkata,168,116,43,36,37,5,15,6,0
2025-09-18,West Bengal,Kolkata,147,136,51,65,20,15,45,8,0
2025-09-19,West Bengal,Kolkata,170,145,51,64,30,11,44,7,0
2025-09-20,West Bengal,Kolkata,169,143,40,58,45,10,20,7,0
2025-09-21,West Bengal,Kolkata,146,153,49,55,49,15,45,8,0
2025-09-22,West Bengal,Kolkata,154,132,37,41,54,11,44,6,0
2025-09-23,West Bengal,Kolkata,156,156,58,63,35,8,16,6,3
2025-09-24,West Bengal,Kolkata,150,152,44,61,47,5,15,9,2
2025-09-25,West Bengal,Kolkata,152,122,36,49,37,12,24,6,0
2025-09-26,West Bengal,Kolkata,159,113,30,52,31,11,22,9,0
2025-09-27,West Bengal,Kolkata,167,155,51,75,29,6,24,6,0
2025-09-28,West Bengal,Kolkata,148,157,42,52,63,5,10,9,8
2025-09-29,West Bengal,Kolkata,160,146,37,63,46,13,26,6,0
2025-09-30,West Bengal,Kolkata,154,155,59,62,34,5,20,9,0
2025-10-01,West Bengal,Kolkata,151,153,58,48,47,5,15,7,4
2025-10-02,West Bengal,Kolkata,160,136,49,57,30,8,24,6,0
2025-10-03,West Bengal,Kolkata,153,114,36,47,31,12,36,7,0
2025-10-04,West Bengal,Kolkata,152,112,35,38,39,12,48,7,0
2025-10-05,West Bengal,Kolkata,147,146,41,53,52,6,12,7,5
2025-10-06,West Bengal,Kolkata,151,114,44,50,20,9,36,6,0
2025-10-07,West Bengal,Kolkata,169,117,39,36,42,10,30,9,0
2025-10-08,West Bengal,Kolkata,158,146,37,54,55,5,20,7,0
2025-10-09,West Bengal,Kolkata,147,110,32,38,40,15,45,9,0
2025-10-10,West Bengal,Kolkata,154,121,34,38,49,7,28,7,0
2025-10-11,West Bengal,Kolkata,170,111,36,37,38,13,26,8,0
2025-10-12,West Bengal,Kolkata,147,122,33,40,49,7,14,6,1
2025-10-13,West Bengal,Kolkata,158,118,43,40,35,5,15,9,0
2025-10-14,West Bengal,Kolkata,156,149,40,47,62,8,16,8,2
2025-10-15,West Bengal,Kolkata,147,155,59,49,47,7,14,7,5
2025-10-16,West Bengal,Kolkata,147,110,34,49,27,7,28,6,0
2025-10-17,West Bengal,Kolkata,170,127,40,50,37,8,24,7,0
2025-10-18,West Bengal,Kolkata,152,134,38,54,42,15,60,7,0
2025-10-19,West Bengal,Kolkata,164,122,43,38,41,7,21,8,0
2025-10-20,West Bengal,Kolkata,147,153,39,47,67,15,60,9,0
2025-10-21,West Bengal,Kolkata,150,121,47,42,32,12,36,7,0
2025-10-22,West Bengal,Kolkata,163,123,38,54,31,6,24,9,0
2025-10-23,West Bengal,Kolkata,167,131,39,62,30,13,26,8,0
2025-10-24,West Bengal,Kolkata,166,148,40,66,42,13,39,7,0
2025-10-25,West Bengal,Kolkata,166,133,47,44,42,5,20,6,0
2025-10-26,West Bengal,Kolkata,154,113,38,50,25,8,32,8,0
2025-10-27,West Bengal,Kolkata,168,143,54,68,21,5,10,7,4
2025-10-28,West Bengal,Kolkata,162,151,55,66,30,5,15,9,3
2025-10-29,West Bengal,Kolkata,161,149,52,45,52,13,39,7,0
2025-10-30,West Bengal,Kolkata,150,156,62,47,47,12,48,6,0
2025-10-31,West Bengal,Kolkata,167,124,37,56,31,7,21,7,0
2025-11-01,West Bengal,Kolkata,160,153,47,48,58,10,30,8,0
2025-11-02,West Bengal,Kolkata,161,136,37,54,45,14,56,7,0
2025-11-03,West Bengal,Kolkata,160,158,56,50,52,12,48,9,0
2025-11-04,West Bengal,Kolkata,160,149,44,72,33,6,18,8,0
2025-11-05,West Bengal,Kolkata,158,144,44,59,41,8,24,7,0
2025-11-06,West Bengal,Kolkata,158,162,63,69,30,10,20,8,0
2025-11-07,West Bengal,Kolkata,160,156,47,52,57,5,15,6,3
2025-11-08,West Bengal,Kolkata,153,125,43,62,20,13,26,6,0
2025-11-09,West Bengal,Kolkata,174,142,45,69,28,6,24,6,0
2025-11-10,West Bengal,Kolkata,161,141,45,44,52,13,26,6,0
2025-11-11,West Bengal,Kolkata,177,152,60,72,20,14,28,7,0
2025-11-12,West Bengal,Kolkata,159,129,37,39,53,9,27,6,0
2025-11-13,West Bengal,Kolkata,167,131,38,60,33,15,60,6,0
2025-11-14,West Bengal,Kolkata,155,124,46,51,27,13,26,8,0
2025-11-15,West Bengal,Kolkata,159,165,45,71,49,10,30,9,0
2025-11-16,West Bengal,Kolkata,173,134,34,42,58,5,20,6,0
2025-11-17,West Bengal,Kolkata,181,125,33,56,36,13,52,7,0
2025-11-18,West Bengal,Kolkata,175,145,38,69,38,8,24,9,0
2025-11-19,West Bengal,Kolkata,163,169,61,68,40,15,45,9,0
2025-11-20,West Bengal,Kolkata,175,125,31,61,33,7,21,7,0
2025-11-21,West Bengal,Kolkata,179,129,43,44,42,9,27,9,0
2025-11-22,West Bengal,Kolkata,165,122,42,38,42,5,10,7,4
2025-11-23,West Bengal,Kolkata,176,161,50,50,61,5,20,6,0
2025-11-24,West Bengal,Kolkata,167,172,61,70,41,15,60,9,0
2025-11-25,West Bengal,Kolkata,164,128,49,41,38,5,15,9,0
2025-11-26,West Bengal,Kolkata,185,142,38,56,48,15,30,8,0
2025-11-27,West Bengal,Kolkata,176,141,55,54,32,7,14,8,3
2025-11-28,West Bengal,Kolkata,164,124,38,47,39,10,40,8,0
2025-11-29,West Bengal,Kolkata,172,175,51,86,38,13,26,6,0
2025-11-30,West Bengal,Kolkata,180,171,49,55,67,9,18,8,2
2025-12-01,West Bengal,Kolkata,188,153,51,62,40,5,10,6,9
2025-12-02,West Bengal,Kolkata,184,143,50,49,44,7,28,6,0
2025-12-03,West Bengal,Kolkata,178,127,40,62,25,7,28,7,0
2025-12-04,West Bengal,Kolkata,183,167,60,52,55,9,18,7,2
2025-12-05,West Bengal,Kolkata,188,164,53,62,49,12,48,7,0
2025-12-06,West Bengal,Kolkata,178,128,32,38,58,7,28,7,0
2025-12-07,West Bengal,Kolkata,168,172,68,64,40,11,44,6,0
2025-12-08,West Bengal,Kolkata,177,149,37,69,43,5,10,7,5
2025-12-09,West Bengal,Kolkata,194,164,44,63,57,6,18,7,2
2025-12-10,West Bengal,Kolkata,185,149,49,63,37,9,27,8,0
2025-12-11,West Bengal,Kolkata,175,171,49,56,66,13,26,7,0
2025-12-12,West Bengal,Kolkata,172,181,47,76,58,8,24,6,0
2025-12-13,West Bengal,Kolkata,182,164,45,66,53,11,22,9,0
2025-12-14,West Bengal,Kolkata,185,181,65,70,46,11,33,9,0
2025-12-15,West Bengal,Kolkata,198,172,46,57,69,8,16,8,3
2025-12-16,West Bengal,Kolkata,177,138,45,41,52,7,14,7,3
2025-12-17,West Bengal,Kolkata,183,147,52,64,31,8,32,8,0
2025-12-18,West Bengal,Kolkata,187,154,51,72,31,6,12,7,5
2025-12-19,West Bengal,Kolkata,185,140,37,51,52,5,15,6,2
2025-12-20,West Bengal,Kolkata,187,158,55,51,52,12,48,8,0
2025-12-21,West Bengal,Kolkata,194,160,47,69,44,7,28,9,0
2025-12-22,West Bengal,Kolkata,183,152,41,49,62,14,28,9,0
2025-12-23,West Bengal,Kolkata,192,142,40,50,52,10,20,7,0
2025-12-24,West Bengal,Kolkata,201,175,67,81,27,7,14,9,3
2025-12-25,West Bengal,Kolkata,191,156,61,48,47,9,36,8,0
2025-12-26,West Bengal,Kolkata,184,153,60,61,32,13,26,6,0
2025-12-27,West Bengal,Kolkata,203,147,56,72,19,11,44,6,0
2025-12-28,West Bengal,Kolkata,203,179,46,74,59,10,40,7,0
2025-12-29,West Bengal,Kolkata,203,185,65,80,40,7,21,7,1
2025-12-30,West Bengal,Kolkata,193,161,47,51,63,7,14,6,3
2024-01-01,West Bengal,Howrah,159,353,116,120,117,8,16,6,29
2024-01-02,West Bengal,Howrah,163,355,93,140,122,5,15,6,29
2024-01-03,West Bengal,Howrah,167,359,103,125,131,10,40,8,3
2024-01-04,West Bengal,Howrah,156,340,105,144,91,14,28,6,16
2024-01-05,West Bengal,Howrah,153,371,118,164,89,10,20,9,25
2024-01-06,West Bengal,Howrah,163,383,114,175,94,15,30,7,11
2024-01-07,West Bengal,Howrah,158,370,108,156,106,12,24,8,25
2024-01-08,West Bengal,Howrah,153,364,138,115,111,7,28,8,9
2024-01-09,West Bengal,Howrah,153,366,136,162,68,5,10,9,27
2024-01-10,West Bengal,Howrah,173,358,93,167,98,8,16,9,26
2024-01-11,West Bengal,Howrah,164,368,95,160,113,10,20,6,14
2024-01-12,West Bengal,Howrah,169,380,105,179,96,12,48,7,0
2024-01-13,West Bengal,Howrah,172,372,107,168,97,13,39,7,8
2024-01-14,West Bengal,Howrah,157,360,102,159,99,14,28,8,8
2024-01-15,West Bengal,Howrah,154,365,112,178,75,6,18,9,17
2024-01-16,West Bengal,Howrah,170,375,133,153,89,6,18,8,24
2024-01-17,West Bengal,Howrah,166,360,103,140,117,11,22,7,23
2024-01-18,West Bengal,Howrah,172,369,135,166,68,15,60,9,0
2024-01-19,West Bengal,Howrah,172,398,101,194,103,9,27,6,13
2024-01-20,West Bengal,Howrah,166,382,122,169,91,13,39,8,4
2024-01-21,West Bengal,Howrah,172,403,121,130,152,11,44,9,5
2024-01-22,West Bengal,Howrah,175,400,102,188,110,8,24,7,12
2024-01-23,West Bengal,Howrah,158,359,118,128,113,8,32,6,13
2024-01-24,West Bengal,Howrah,161,382,115,188,79,11,44,7,3
2024-01-25,West Bengal,Howrah,174,396,142,177,77,7,14,8,17
2024-01-26,West Bengal,Howrah,181,386,118,118,150,6,18,8,25
2024-01-27,West Bengal,Howrah,168,363,117,137,109,15,60,7,0
2024-01-28,West Bengal,Howrah,166,403,128,180,95,6,18,8,15
2024-01-29,West Bengal,Howrah,162,406,114,161,131,7,28,9,25
2024-01-30,West Bengal,Howrah,173,415,146,158,111,8,16,8,29
2024-01-31,West Bengal,Howrah,167,395,136,158,101,13,26,9,13
2024-02-01,West Bengal,Howrah,185,413,130,197,86,5,10,6,18
2024-02-02,West Bengal,Howrah,166,414,120,183,111,13,52,6,0
2024-02-03,West Bengal,Howrah,172,378,138,117,123,13,39,9,7
2024-02-04,West Bengal,Howrah,163,386,147,161,78,9,27,8,13
2024-02-05,West Bengal,Howrah,184,387,132,184,71,12,24,8,10
2024-02-06,West Bengal,Howrah,166,376,135,119,122,11,22,7,16
2024-02-07,West Bengal,Howrah,181,410,140,192,78,9,18,8,37
2024-02-08,West Bengal,Howrah,177,416,136,170,110,6,18,6,29
2024-02-09,West Bengal,Howrah,187,405,159,126,120,10,40,9,10
2024-02-10,West Bengal,Howrah,184,398,115,129,154,7,28,8,19
2024-02-11,West Bengal,Howrah,169,402,128,125,149,6,18,6,35
2024-02-12,West Bengal,Howrah,189,406,127,129,150,9,18,7,19
2024-02-13,West Bengal,Howrah,176,424,166,140,118,10,30,7,19
2024-02-14,West Bengal,Howrah,171,387,134,140,113,10,20,9,11
2024-02-15,West Bengal,Howrah,170,406,133,157,116,6,12,7,39
2024-02-16,West Bengal,Howrah,168,392,123,156,113,13,52,8,0
2024-02-17,West Bengal,Howrah,180,411,137,136,138,8,32,7,18
2024-02-18,West Bengal,Howrah,181,433,162,196,75,7,21,9,19
2024-02-19,West Bengal,Howrah,194,427,140,206,81,8,32,9,23
2024-02-20,West Bengal,Howrah,186,399,133,192,74,13,52,8,0
2024-02-21,West Bengal,Howrah,178,394,108,184,102,13,52,6,0
2024-02-22,West Bengal,Howrah,194,419,105,141,173,11,22,7,26
2024-02-23,West Bengal,Howrah,171,392,100,121,171,14,28,7,17
2024-02-24,West Bengal,Howrah,174,425,130,175,120,10,30,8,25
2024-02-25,West Bengal,Howrah,191,397,115,176,106,10,30,6,11
2024-02-26,West Bengal,Howrah,188,404,152,150,102,7,21,8,29
2024-02-27,West Bengal,Howrah,191,430,133,182,115,11,33,8,14
2024-02-28,West Bengal,Howrah,177,397,140,195,62,15,45,6,2
2024-02-29,West Bengal,Howrah,188,423,118,172,133,11,44,9,4
